ctime,v_sweep,i_pulldown,i_gndclamp,i_pullup,i_powerclamp
1.6920010000,5.1550000000,1.9805158996,1.9487726619,-1.1983586674,-1.1636872505
1.6930010000,5.1600000000,1.9913745293,1.9596293446,-1.2048796894,-1.1702003824
1.6940010000,5.1650000000,2.0022347282,1.9704875966,-1.2114016627,-1.1767144651
1.6950010000,5.1700000000,2.0130964799,1.9813474014,-1.2179245772,-1.1832294886
1.6960010000,5.1750000000,2.0239597681,1.9922087425,-1.2244484230,-1.1897454429
1.6970010000,5.1800000000,2.0348245766,2.0030716041,-1.2309731903,-1.1962623183
1.6980010000,5.1850000000,2.0456908897,2.0139359701,-1.2374988694,-1.2027801050
1.6990010000,5.1900000000,2.0565586918,2.0248018251,-1.2440254510,-1.2092987937
1.7000010000,5.1950000000,2.0674279675,2.0356691537,-1.2505529256,-1.2158183750
1.7010010000,5.2000000000,2.0782987017,2.0465379408,-1.2570812841,-1.2223388396
1.7020010000,5.2050000000,2.0891708796,2.0574081715,-1.2636105174,-1.2288601787
1.7030010000,5.2100000000,2.1000444866,2.0682798313,-1.2701406167,-1.2353823831
1.7040010000,5.2150000000,2.1109195081,2.0791529056,-1.2766715730,-1.2419054443
1.7050010000,5.2200000000,2.1217959299,2.0900273802,-1.2832033779,-1.2484293535
1.7060010000,5.2250000000,2.1326737382,2.1009032412,-1.2897360227,-1.2549541021
1.7070010000,5.2300000000,2.1435529190,2.1117804747,-1.2962694991,-1.2614796819
1.7080010000,5.2350000000,2.1544334588,2.1226590672,-1.3028037988,-1.2680060845
1.7090010000,5.2400000000,2.1653153442,2.1335390053,-1.3093389137,-1.2745333019
1.7100010000,5.2450000000,2.1761985620,2.1444202757,-1.3158748357,-1.2810613259
1.7110010000,5.2500000000,2.1870830992,2.1553028655,-1.3224115570,-1.2875901487
1.7120010000,5.2550000000,2.1979689429,2.1661867618,-1.3289490697,-1.2941197624
1.7130010000,5.2600000000,2.2088560806,2.1770719520,-1.3354873662,-1.3006501595
1.7140010000,5.2650000000,2.2197444998,2.1879584237,-1.3420264388,-1.3071813322
1.7150010000,5.2700000000,2.2306341882,2.1988461646,-1.3485662802,-1.3137132733
1.7160010000,5.2750000000,2.2415251337,2.2097351626,-1.3551068830,-1.3202459752
1.7170010000,5.2800000000,2.2524173243,2.2206254057,-1.3616482399,-1.3267794308
1.7180010000,5.2850000000,2.2633107484,2.2315168822,-1.3681903437,-1.3333136329
1.7190010000,5.2900000000,2.2742053943,2.2424095805,-1.3747331875,-1.3398485745
1.7200010000,5.2950000000,2.2851012505,2.2533034891,-1.3812767642,-1.3463842485
1.7210010000,5.3000000000,2.2959983059,2.2641985968,-1.3878210671,-1.3529206482
1.7220010000,5.3050000000,2.3068965493,2.2750948925,-1.3943660893,-1.3594577668
1.7230010000,5.3100000000,2.3177959696,2.2859923651,-1.4009118242,-1.3659955977
1.7240010000,5.3150000000,2.3286965562,2.2968910039,-1.4074582652,-1.3725341342
1.7250010000,5.3200000000,2.3395982982,2.3077907982,-1.4140054059,-1.3790733698
1.7260010000,5.3250000000,2.3505011853,2.3186917375,-1.4205532398,-1.3856132983
1.7270010000,5.3300000000,2.3614052070,2.3295938113,-1.4271017607,-1.3921539132
1.7280010000,5.3350000000,2.3723103530,2.3404970095,-1.4336509622,-1.3986952083
1.7290010000,5.3400000000,2.3832166133,2.3514013219,-1.4402008383,-1.4052371775
1.7300010000,5.3450000000,2.3941239778,2.3623067386,-1.4467513829,-1.4117798148
1.7310010000,5.3500000000,2.4050324368,2.3732132496,-1.4533025901,-1.4183231142
1.7320010000,5.3550000000,2.4159419805,2.3841208454,-1.4598544539,-1.4248670697
1.7330010000,5.3600000000,2.4268525994,2.3950295163,-1.4664069685,-1.4314116756
1.7340010000,5.3650000000,2.4377642839,2.4059392528,-1.4729601281,-1.4379569260
1.7350010000,5.3700000000,2.4486770248,2.4168500457,-1.4795139272,-1.4445028154
1.7360010000,5.3750000000,2.4595908128,2.4277618857,-1.4860683600,-1.4510493382
1.7370010000,5.3800000000,2.4705056389,2.4386747636,-1.4926234212,-1.4575964888
1.7380010000,5.3850000000,2.4814214940,2.4495886706,-1.4991791052,-1.4641442617
1.7390010000,5.3900000000,2.4923383693,2.4605035978,-1.5057354066,-1.4706926516
1.7400010000,5.3950000000,2.5032562561,2.4714195364,-1.5122923202,-1.4772416532
1.7410010000,5.4000000000,2.5141751457,2.4823364778,-1.5188498407,-1.4837912612
1.7420010000,5.4050000000,2.5250950296,2.4932544135,-1.5254079628,-1.4903414705
1.7430010000,5.4100000000,2.5360158993,2.5041733350,-1.5319666816,-1.4968922759
1.7440010000,5.4150000000,2.5469377466,2.5150932340,-1.5385259920,-1.5034436725
1.7450010000,5.4200000000,2.5578605632,2.5260141023,-1.5450858889,-1.5099956551
1.7460010000,5.4250000000,2.5687843410,2.5369359318,-1.5516463675,-1.5165482189
1.7470010000,5.4300000000,2.5797090721,2.5478587146,-1.5582074229,-1.5231013591
1.7480010000,5.4350000000,2.5906347484,2.5587824426,-1.5647690503,-1.5296550708
1.7490010000,5.4400000000,2.6015613623,2.5697071080,-1.5713312449,-1.5362093493
1.7500010000,5.4450000000,2.6124889060,2.5806327033,-1.5778940021,-1.5427641898
1.7510010000,5.4500000000,2.6234173718,2.5915592206,-1.5844573172,-1.5493195879
1.7520010000,5.4550000000,2.6343467522,2.6024866526,-1.5910211858,-1.5558755389
1.7530010000,5.4600000000,2.6452770399,2.6134149917,-1.5975856031,-1.5624320383
1.7540010000,5.4650000000,2.6562082273,2.6243442307,-1.6041505649,-1.5689890816
1.7550010000,5.4700000000,2.6671403074,2.6352743622,-1.6107160667,-1.5755466645
1.7560010000,5.4750000000,2.6780732729,2.6462053791,-1.6172821042,-1.5821047826
1.7570010000,5.4800000000,2.6890071167,2.6571372743,-1.6238486730,-1.5886634315
1.7580010000,5.4850000000,2.6999418318,2.6680700408,-1.6304157689,-1.5952226071
1.7590010000,5.4900000000,2.7108774113,2.6790036716,-1.6369833877,-1.6017823051
1.7600010000,5.4950000000,2.7218138484,2.6899381600,-1.6435515253,-1.6083425214
1.7610010000,5.5000000000,2.7327511363,2.7008734992,-1.6501201775,-1.6149032520
1.7620010000,5.5050000000,2.7436892683,2.7118096825,-1.6566893403,-1.6214644926
1.7630010000,5.5100000000,2.7546282378,2.7227467032,-1.6632590097,-1.6280262394
1.7640010000,5.5150000000,2.7655680384,2.7336845550,-1.6698291818,-1.6345884884
1.7650010000,5.5200000000,2.7765086634,2.7446232312,-1.6763998526,-1.6411512357
1.7660010000,5.5250000000,2.7874501067,2.7555627256,-1.6829710183,-1.6477144774
1.7670010000,5.5300000000,2.7983923618,2.7665030319,-1.6895426750,-1.6542782096
1.7680010000,5.5350000000,2.8093354226,2.7774441437,-1.6961148190,-1.6608424287
1.7690010000,5.5400000000,2.8202792828,2.7883860550,-1.7026874465,-1.6674071308
1.7700010000,5.5450000000,2.8312239364,2.7993287597,-1.7092605539,-1.6739723123
1.7710010000,5.5500000000,2.8421693775,2.8102722517,-1.7158341375,-1.6805379696
1.7720010000,5.5550000000,2.8531155999,2.8212165252,-1.7224081936,-1.6871040989
1.7730010000,5.5600000000,2.8640625978,2.8321615741,-1.7289827188,-1.6936706969
1.7740010000,5.5650000000,2.8750103655,2.8431073927,-1.7355577094,-1.7002377598
1.7750010000,5.5700000000,2.8859588971,2.8540539753,-1.7421331621,-1.7068052843
1.7760010000,5.5750000000,2.8969081870,2.8650013160,-1.7487090733,-1.7133732669
1.7770010000,5.5800000000,2.9078582296,2.8759494095,-1.7552854396,-1.7199417041
1.7780010000,5.5850000000,2.9188090192,2.8868982499,-1.7618622577,-1.7265105927
1.7790010000,5.5900000000,2.9297605504,2.8978478319,-1.7684395242,-1.7330799292
1.7800010000,5.5950000000,2.9407128177,2.9087981500,-1.7750172359,-1.7396497104
1.7810010000,5.6000000000,2.9516658157,2.9197491988,-1.7815953894,-1.7462199330
1.7820010000,5.6050000000,2.9626195392,2.9307009730,-1.7881739815,-1.7527905937
1.7830010000,5.6100000000,2.9735739828,2.9416534673,-1.7947530091,-1.7593616895
1.7840010000,5.6150000000,2.9845291413,2.9526066765,-1.8013324690,-1.7659332170
1.7850010000,5.6200000000,2.9954850096,2.9635605955,-1.8079123580,-1.7725051733
1.7860010000,5.6250000000,3.0064415826,2.9745152191,-1.8144926731,-1.7790775552
1.7870010000,5.6300000000,3.0173988552,2.9854705423,-1.8210734113,-1.7856503596
1.7880010000,5.6350000000,3.0283568225,2.9964265601,-1.8276545693,-1.7922235836
1.7890010000,5.6400000000,3.0393154794,3.0073832676,-1.8342361444,-1.7987972241
1.7900010000,5.6450000000,3.0502748212,3.0183406599,-1.8408181336,-1.8053712781
1.7910010000,5.6500000000,3.0612348429,3.0292987322,-1.8474005338,-1.8119457428
1.7920010000,5.6550000000,3.0721955398,3.0402574795,-1.8539833422,-1.8185206152
1.7930010000,5.6600000000,3.0831569072,3.0512168973,-1.8605665559,-1.8250958925
1.7940010000,5.6650000000,3.0941189403,3.0621769809,-1.8671501722,-1.8316715719
1.7950010000,5.6700000000,3.1050816346,3.0731377256,-1.8737341881,-1.8382476505
1.7960010000,5.6750000000,3.1160449854,3.0840991267,-1.8803186010,-1.8448241255
1.7970010000,5.6800000000,3.1270089882,3.0950611799,-1.8869034079,-1.8514009942
1.7980010000,5.6850000000,3.1379736385,3.1060238805,-1.8934886064,-1.8579782539
1.7990010000,5.6900000000,3.1489389319,3.1169872241,-1.9000741935,-1.8645559018
1.8000010000,5.6950000000,3.1599048639,3.1279512064,-1.9066601667,-1.8711339354
1.8010010000,5.7000000000,3.1708714301,3.1389158229,-1.9132465234,-1.8777123519
1.8020010000,5.7050000000,3.1818386264,3.1498810694,-1.9198332608,-1.8842911488
1.8030010000,5.7100000000,3.1928064484,3.1608469415,-1.9264203765,-1.8908703235
1.8040010000,5.7150000000,3.2037748918,3.1718134351,-1.9330078679,-1.8974498733
1.8050010000,5.7200000000,3.2147439526,3.1827805460,-1.9395957324,-1.9040297959
1.8060010000,5.7250000000,3.2257136265,3.1937482700,-1.9461839675,-1.9106100886
1.8070010000,5.7300000000,3.2366839094,3.2047166030,-1.9527725708,-1.9171907490
1.8080010000,5.7350000000,3.2476547973,3.2156855410,-1.9593615397,-1.9237717746
1.8090010000,5.7400000000,3.2586262862,3.2266550799,-1.9659508719,-1.9303531630
1.8100010000,5.7450000000,3.2695983721,3.2376252158,-1.9725405649,-1.9369349117
1.8110010000,5.7500000000,3.2805710510,3.2485959446,-1.9791306163,-1.9435170185
1.8120010000,5.7550000000,3.2915443190,3.2595672626,-1.9857210239,-1.9500994809
1.8130010000,5.7600000000,3.3025181723,3.2705391658,-1.9923117852,-1.9566822965
1.8140010000,5.7650000000,3.3134926071,3.2815116505,-1.9989028979,-1.9632654632
1.8150010000,5.7700000000,3.3244676195,3.2924847128,-2.0054943597,-1.9698489785
1.8160010000,5.7750000000,3.3354432058,3.3034583489,-2.0120861684,-1.9764328402
1.8170010000,5.7800000000,3.3464193623,3.3144325552,-2.0186783217,-1.9830170461
1.8180010000,5.7850000000,3.3573960853,3.3254073280,-2.0252708174,-1.9896015939
1.8190010000,5.7900000000,3.3683733711,3.3363826636,-2.0318636533,-1.9961864814
1.8200010000,5.7950000000,3.3793512162,3.3473585584,-2.0384568271,-2.0027717064
1.8210010000,5.8000000000,3.3903296169,3.3583350089,-2.0450503368,-2.0093572668
1.8220010000,5.8050000000,3.4013085698,3.3693120114,-2.0516441801,-2.0159431604
1.8230010000,5.8100000000,3.4122880713,3.3802895625,-2.0582383550,-2.0225293851
1.8240010000,5.8150000000,3.4232681179,3.3912676588,-2.0648328593,-2.0291159388
1.8250010000,5.8200000000,3.4342487062,3.4022462967,-2.0714276910,-2.0357028194
1.8260010000,5.8250000000,3.4452298328,3.4132254729,-2.0780228481,-2.0422900249
1.8270010000,5.8300000000,3.4562114943,3.4242051839,-2.0846183283,-2.0488775531
1.8280010000,5.8350000000,3.4671936874,3.4351854265,-2.0912141298,-2.0554654021
1.8290010000,5.8400000000,3.4781764087,3.4461661973,-2.0978102505,-2.0620535699
1.8300010000,5.8450000000,3.4891596549,3.4571474931,-2.1044066885,-2.0686420545
1.8310010000,5.8500000000,3.5001434229,3.4681293105,-2.1110034417,-2.0752308538
1.8320010000,5.8550000000,3.5111277093,3.4791116463,-2.1176005082,-2.0818199661
1.8330010000,5.8600000000,3.5221125110,3.4900944974,-2.1241978861,-2.0884093892
1.8340010000,5.8650000000,3.5330978249,3.5010778606,-2.1307955734,-2.0949991214
1.8350010000,5.8700000000,3.5440836477,3.5120617328,-2.1373935684,-2.1015891606
1.8360010000,5.8750000000,3.5550699764,3.5230461108,-2.1439918690,-2.1081795051
1.8370010000,5.8800000000,3.5660568078,3.5340309915,-2.1505904734,-2.1147701530
1.8380010000,5.8850000000,3.5770441390,3.5450163720,-2.1571893798,-2.1213611023
1.8390010000,5.8900000000,3.5880319669,3.5560022491,-2.1637885863,-2.1279523514
1.8400010000,5.8950000000,3.5990202885,3.5669886200,-2.1703880912,-2.1345438983
1.8410010000,5.9000000000,3.6100091009,3.5779754815,-2.1769878926,-2.1411357413
1.8420010000,5.9050000000,3.6209984011,3.5889628308,-2.1835879887,-2.1477278786
1.8430010000,5.9100000000,3.6319881861,3.5999506650,-2.1901883779,-2.1543203084
1.8440010000,5.9150000000,3.6429784532,3.6109389811,-2.1967890582,-2.1609130291
1.8450010000,5.9200000000,3.6539691993,3.6219277764,-2.2033900281,-2.1675060387
1.8460010000,5.9250000000,3.6649604218,3.6329170479,-2.2099912858,-2.1740993357
1.8470010000,5.9300000000,3.6759521177,3.6439067928,-2.2165928295,-2.1806929183
1.8480010000,5.9350000000,3.6869442842,3.6548970084,-2.2231946576,-2.1872867849
1.8490010000,5.9400000000,3.6979369187,3.6658876919,-2.2297967685,-2.1938809337
1.8500010000,5.9450000000,3.7089300184,3.6768788405,-2.2363991604,-2.2004753631
1.8510010000,5.9500000000,3.7199235805,3.6878704515,-2.2430018317,-2.2070700714
1.8520010000,5.9550000000,3.7309176024,3.6988625223,-2.2496047808,-2.2136650572
1.8530010000,5.9600000000,3.7419120813,3.7098550501,-2.2562080061,-2.2202603186
1.8540010000,5.9650000000,3.7529070147,3.7208480323,-2.2628115059,-2.2268558541
1.8550010000,5.9700000000,3.7639023999,3.7318414663,-2.2694152787,-2.2334516622
1.8560010000,5.9750000000,3.7748982343,3.7428353495,-2.2760193230,-2.2400477412
1.8570010000,5.9800000000,3.7858945153,3.7538296793,-2.2826236370,-2.2466440896
1.8580010000,5.9850000000,3.7968912404,3.7648244531,-2.2892282194,-2.2532407058
1.8590010000,5.9900000000,3.8078884070,3.7758196685,-2.2958330685,-2.2598375884
1.8600010000,5.9950000000,3.8188860127,3.7868153228,-2.3024381829,-2.2664347357
1.8610010000,6.0000000000,3.8298840548,3.7978114136,-2.3090435610,-2.2730321463
1.8620010000,6.0050000000,3.8408825310,3.8088079385,-2.3156492014,-2.2796298188
1.8630010000,6.0100000000,3.8518814388,3.8198048949,-2.3222551025,-2.2862277515
1.8640010000,6.0150000000,3.8628807758,3.8308022804,-2.3288612628,-2.2928259430
1.8650010000,6.0200000000,3.8738805396,3.8418000927,-2.3354676811,-2.2994243919
1.8660010000,6.0250000000,3.8848807277,3.8527983294,-2.3420743557,-2.3060230968
1.8670010000,6.0300000000,3.8958813378,3.8637969880,-2.3486812852,-2.3126220561
1.8680010000,6.0350000000,3.9068823675,3.8747960662,-2.3552884683,-2.3192212686
1.8690010000,6.0400000000,3.9178838146,3.8857955617,-2.3618959035,-2.3258207327
1.8700010000,6.0450000000,3.9288856766,3.8967954722,-2.3685035894,-2.3324204470
1.8710010000,6.0500000000,3.9398879514,3.9077957953,-2.3751115247,-2.3390204102
1.8720010000,6.0550000000,3.9508906366,3.9187965289,-2.3817197079,-2.3456206210
1.8730010000,6.0600000000,3.9618937300,3.9297976706,-2.3883281377,-2.3522210779
1.8740010000,6.0650000000,3.9728972293,3.9407992183,-2.3949368128,-2.3588217796
1.8750010000,6.0700000000,3.9839011323,3.9518011696,-2.4015457317,-2.3654227247
1.8760010000,6.0750000000,3.9949054369,3.9628035225,-2.4081548932,-2.3720239119
1.8770010000,6.0800000000,4.0059101408,3.9738062746,-2.4147642960,-2.3786253400
1.8780010000,6.0850000000,4.0169152419,3.9848094239,-2.4213739387,-2.3852270075
1.8790010000,6.0900000000,4.0279207380,3.9958129682,-2.4279838201,-2.3918289133
1.8800010000,6.0950000000,4.0389266270,4.0068169054,-2.4345939388,-2.3984310559
1.8810010000,6.1000000000,4.0499329068,4.0178212333,-2.4412042936,-2.4050334342
1.8820010000,6.1050000000,4.0609395753,4.0288259499,-2.4478148832,-2.4116360468
1.8830010000,6.1100000000,4.0719466303,4.0398310531,-2.4544257064,-2.4182388925
1.8840010000,6.1150000000,4.0829540700,4.0508365407,-2.4610367619,-2.4248419701
1.8850010000,6.1200000000,4.0939618921,4.0618424109,-2.4676480484,-2.4314452783
1.8860010000,6.1250000000,4.1049700947,4.0728486615,-2.4742595648,-2.4380488159
1.8870010000,6.1300000000,4.1159786757,4.0838552905,-2.4808713098,-2.4446525816
1.8880010000,6.1350000000,4.1269876332,4.0948622960,-2.4874832823,-2.4512565744
1.8890010000,6.1400000000,4.1379969652,4.1058696759,-2.4940954809,-2.4578607929
1.8900010000,6.1450000000,4.1490066697,4.1168774282,-2.5007079046,-2.4644652359
1.8910010000,6.1500000000,4.1600167447,4.1278855511,-2.5073205521,-2.4710699024
1.8920010000,6.1550000000,4.1710271883,4.1388940426,-2.5139334223,-2.4776747911
1.8930010000,6.1600000000,4.1820379987,4.1499029008,-2.5205465141,-2.4842799009
1.8940010000,6.1650000000,4.1930491738,4.1609121237,-2.5271598262,-2.4908852306
1.8950010000,6.1700000000,4.2040607118,4.1719217095,-2.5337733575,-2.4974907791
1.8960010000,6.1750000000,4.2150726109,4.1829316563,-2.5403871069,-2.5040965452
1.8970010000,6.1800000000,4.2260848691,4.1939419622,-2.5470010733,-2.5107025278
1.8980010000,6.1850000000,4.2370974846,4.2049526254,-2.5536152555,-2.5173087258
1.8990010000,6.1900000000,4.2481104555,4.2159636441,-2.5602296525,-2.5239151381
1.9000010000,6.1950000000,4.2591237802,4.2269750163,-2.5668442631,-2.5305217636
1.9010010000,6.2000000000,4.2701374567,4.2379867404,-2.5734590862,-2.5371286012
1.9020010000,6.2050000000,4.2811514832,4.2489988146,-2.5800741208,-2.5437356498
1.9030010000,6.2100000000,4.2921658580,4.2600112369,-2.5866893658,-2.5503429083
1.9040010000,6.2150000000,4.3031805793,4.2710240058,-2.5933048201,-2.5569503757
1.9050010000,6.2200000000,4.3141956454,4.2820371194,-2.5999204827,-2.5635580509
1.9060010000,6.2250000000,4.3252110545,4.2930505760,-2.6065363525,-2.5701659329
1.9070010000,6.2300000000,4.3362268049,4.3040643738,-2.6131524285,-2.5767740206
1.9080010000,6.2350000000,4.3472428949,4.3150785112,-2.6197687096,-2.5833823130
1.9090010000,6.2400000000,4.3582593227,4.3260929865,-2.6263851948,-2.5899908090
1.9100010000,6.2450000000,4.3692760868,4.3371077979,-2.6330018830,-2.5965995077
1.9110010000,6.2500000000,4.3802931854,4.3481229438,-2.6396187734,-2.6032084080
1.9120010000,6.2550000000,4.3913106168,4.3591384226,-2.6462358649,-2.6098175089
1.9130010000,6.2600000000,4.4023283794,4.3701542325,-2.6528531564,-2.6164268095
1.9140010000,6.2650000000,4.4133464716,4.3811703720,-2.6594706470,-2.6230363087
1.9150010000,6.2700000000,4.4243648917,4.3921868394,-2.6660883357,-2.6296460055
1.9160010000,6.2750000000,4.4353836382,4.4032036331,-2.6727062215,-2.6362558990
1.9170010000,6.2800000000,4.4464027094,4.4142207515,-2.6793243035,-2.6428659882
1.9180010000,6.2850000000,4.4574221037,4.4252381930,-2.6859425806,-2.6494762722
1.9190010000,6.2900000000,4.4684418196,4.4362559560,-2.6925610521,-2.6560867500
1.9200010000,6.2950000000,4.4794618555,4.4472740390,-2.6991797168,-2.6626974206
1.9210010000,6.3000000000,4.4904822098,4.4582924404,-2.7057985739,-2.6693082832
1.9220010000,6.3050000000,4.5015028810,4.4693111587,-2.7124176224,-2.6759193367
1.9230010000,6.3100000000,4.5125238676,4.4803301923,-2.7190368614,-2.6825305802
1.9240010000,6.3150000000,4.5235451680,4.4913495397,-2.7256562900,-2.6891420129
1.9250010000,6.3200000000,4.5345667807,4.5023691994,-2.7322759072,-2.6957536338
1.9260010000,6.3250000000,4.5455887042,4.5133891699,-2.7388957123,-2.7023654420
1.9270010000,6.3300000000,4.5566109371,4.5244094497,-2.7455157041,-2.7089774367
1.9280010000,6.3350000000,4.5676334778,4.5354300373,-2.7521358820,-2.7155896168
1.9290010000,6.3400000000,4.5786563249,4.5464509313,-2.7587562449,-2.7222019816
1.9300010000,6.3450000000,4.5896794769,4.5574721302,-2.7653767920,-2.7288145301
1.9310010000,6.3500000000,4.6007029324,4.5684936325,-2.7719975225,-2.7354272616
1.9320010000,6.3550000000,4.6117266900,4.5795154369,-2.7786184354,-2.7420401750
1.9330010000,6.3600000000,4.6227507481,4.5905375418,-2.7852395298,-2.7486532695
1.9340010000,6.3650000000,4.6337751055,4.6015599459,-2.7918608051,-2.7552665444
1.9350010000,6.3700000000,4.6447997606,4.6125826478,-2.7984822602,-2.7618799987
1.9360010000,6.3750000000,4.6558247122,4.6236056461,-2.8051038944,-2.7684936316
1.9370010000,6.3800000000,4.6668499587,4.6346289393,-2.8117257067,-2.7751074422
1.9380010000,6.3850000000,4.6778754989,4.6456525261,-2.8183476965,-2.7817214298
1.9390010000,6.3900000000,4.6889013313,4.6566764051,-2.8249698628,-2.7883355935
1.9400010000,6.3950000000,4.6999274546,4.6677005751,-2.8315922048,-2.7949499324
1.9410010000,6.4000000000,4.7109538675,4.6787250345,-2.8382147217,-2.8015644459
1.9420010000,6.4050000000,4.7219805686,4.6897497821,-2.8448374127,-2.8081791329
1.9430010000,6.4100000000,4.7330075565,4.7007748166,-2.8514602770,-2.8147939929
1.9440010000,6.4150000000,4.7440348301,4.7118001366,-2.8580833139,-2.8214090248
1.9450010000,6.4200000000,4.7550623878,4.7228257408,-2.8647065224,-2.8280242281
1.9460010000,6.4250000000,4.7660902285,4.7338516280,-2.8713299019,-2.8346396018
1.9470010000,6.4300000000,4.7771183508,4.7448777967,-2.8779534514,-2.8412551452
1.9480010000,6.4350000000,4.7881467535,4.7559042458,-2.8845771704,-2.8478708575
1.9490010000,6.4400000000,4.7991754353,4.7669309739,-2.8912010579,-2.8544867380
1.9500010000,6.4450000000,4.8102043949,4.7779579799,-2.8978251133,-2.8611027858
1.9510010000,6.4500000000,4.8212336311,4.7889852623,-2.9044493357,-2.8677190003
1.9520010000,6.4550000000,4.8322631425,4.8000128201,-2.9110737245,-2.8743353806
1.9530010000,6.4600000000,4.8432929280,4.8110406518,-2.9176982788,-2.8809519260
1.9540010000,6.4650000000,4.8543229863,4.8220687564,-2.9243229979,-2.8875686358
1.9550010000,6.4700000000,4.8653533163,4.8330971325,-2.9309478810,-2.8941855092
1.9560010000,6.4750000000,4.8763839166,4.8441257790,-2.9375729276,-2.9008025455
1.9570010000,6.4800000000,4.8874147860,4.8551546946,-2.9441981367,-2.9074197440
1.9580010000,6.4850000000,4.8984459235,4.8661838782,-2.9508235077,-2.9140371039
1.9590010000,6.4900000000,4.9094773277,4.8772133285,-2.9574490398,-2.9206546245
1.9600010000,6.4950000000,4.9205089975,4.8882430444,-2.9640747324,-2.9272723051
1.9610010000,6.5000000000,4.9315409317,4.8992730247,-2.9707005848,-2.9338901450
1.9620010000,6.5050000000,4.9425731292,4.9103032681,-2.9773265961,-2.9405081435
1.9630010000,6.5100000000,4.9536055887,4.9213337737,-2.9839527658,-2.9471262999
1.9640010000,6.5150000000,4.9646383091,4.9323645401,-2.9905790931,-2.9537446134
1.9650010000,6.5200000000,4.9756712894,4.9433955663,-2.9972055773,-2.9603630834
1.9660010000,6.5250000000,4.9867045282,4.9544268510,-3.0038322178,-2.9669817093
1.9670010000,6.5300000000,4.9977380246,4.9654583933,-3.0104590138,-2.9736004902
1.9680010000,6.5350000000,5.0087717773,4.9764901919,-3.0170859648,-2.9802194256
1.9690010000,6.5400000000,5.0198057853,4.9875222458,-3.0237130699,-2.9868385147
1.9700010000,6.5450000000,5.0308400475,4.9985545537,-3.0303403286,-2.9934577570
1.9710010000,6.5500000000,5.0418745627,5.0095871147,-3.0369677401,-3.0000771516
1.9720010000,6.5550000000,5.0529093298,5.0206199276,-3.0435953039,-3.0066966981
1.9730010000,6.5600000000,5.0639443479,5.0316529914,-3.0502230192,-3.0133163956
1.9740010000,6.5650000000,5.0749796156,5.0426863049,-3.0568508854,-3.0199362436
1.9750010000,6.5700000000,5.0860151321,5.0537198671,-3.0634789018,-3.0265562414
1.9760010000,6.5750000000,5.0970508963,5.0647536769,-3.0701070679,-3.0331763883
1.9770010000,6.5800000000,5.1080869070,5.0757877332,-3.0767353829,-3.0397966838
1.9780010000,6.5850000000,5.1191231632,5.0868220351,-3.0833638463,-3.0464171272
1.9790010000,6.5900000000,5.1301596639,5.0978565814,-3.0899924573,-3.0530377178
1.9800010000,6.5950000000,5.1411964081,5.1088913711,-3.0966212154,-3.0596584550
1.9810010000,6.6000000000,5.1522333946,5.1199264031,-3.1032501200,-3.0662793383
1.9820010000,6.6050000000,5.1632706225,5.1309616766,-3.1098791704,-3.0729003669
1.9830010000,6.6100000000,5.1743079383,5.1419971861,-3.1165082767,-3.0795215381
